event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE55511,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 11 July 2024, an Israeli UAV struck a house in An Nusayrat Camp (Deir El Balah, Gaza Strip), killing 5 Palestinians. Also, a number of Palestinians were injured, including children.",5,,1753955132
PSE55512,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 11 July 2024, Israeli warplanes struck a house in Al Mufti area of An Nusayrat - North (Deir El Balah, Gaza Strip), leaving 3 fatalities (including a child) and a number of injuries.",3,,1753955132
PSE55513,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - West,31.4525,34.3756,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 11 July 2024, Israeli warplanes struck a target at Al Rasheed Street in An Nusayrat - West (Deir El Balah, Gaza Strip), killing 3 Palestinians.",3,,1753955132
PSE55514,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Arab 48; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 11 July 2024, an Israeli UAV targeted a house in Gaza - Sabra (Gaza City, Gaza Strip). Casualties unknown. Also, the artillery shelled houses in the same area. Casualties unknown.",0,,1759790002
PSE55517,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Al Ghad (Jordan); Arab 48; Newpress; Quds News Network; Twitter,New media-National,"On 11 July 2024, 8 Palestinians were killed by Israeli fire (likely airstrikes and artillery) in several locations of Khan Yunis (Khan Yunis, Gaza strip).",8,,1753955132
PSE55518,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - City Centre,31.3419,34.3015,1,Quds News Network; Twitter,New media-National,"On 11 July 2024, Israeli warplanes struck a gathering in Khan Yunis - City Centre (Khan Yunis, Gaza Strip), leaving 7 fatalities and causing injuries.",7,,1753955132
PSE55515,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,PLO Negotiations Affairs Department,Other,"On 11 July 2024, Israeli artillery and tanks shelled targets east of Gaza City, coded to Gaza - Shujaiyya (Gaza City, Gaza Strip). Casualties unknown. Also, Israeli warplanes struck targets west of Shujaiyya, leaving injuries.",0,,1759790002
PSE55516,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,2,Dunia Al Watan; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 11 July 2024, Israeli warplanes struck houses and towers (including by UAVs and helicopters) and top roofs of residential towers in the western areas of Gaza City, including Gaza - Southern Remal and Gaza - Tal el Hawa (Gaza City, Gaza Strip) amid artillery fire and a ground invasion. At least 60 Palestinians were killed in the areas from Al Tayaran junction to Al Sinaa area west of Gaza [30 fatalities coded to July 10 and 30 fatalities coded in July 11].",30,,1759790002
PSE55521,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Palestine News and Information Agency,National,"On 11 July 2024, Israeli warplanes struck a target in Tal as Sultan (Rafah, Gaza Strip), killing 4 Palestinians, including a child. Also, a Palestinian was killed in Tal as Sultan by Israeli fire [likely artillery or tank]. Total fatalities were 5.",5,,1762829569
PSE55522,7/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,2,Al Ghad (Jordan),Regional,"On 11 July 2024, 9 Palestinians were killed by Israeli fire [likely artillery and airstrikes] west of Rafah, coded to Tal as Sultan (Rafah, Gaza Strip). 5 out of 9 fatalities coded to Tal as Sultan [with GP1], and 4 fatalities coded to this location.",4,,1762829569
