event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE66625,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Brawk,31.4204,34.339,2,Quds News Network,National,"On 14 January 2025, Israeli warplanes targeted Lones Cafeteria on Deir al Balah beach, coded to Al Brawk (Deir El Balah, Gaza Strip) causing fires in the IDP tents in the area. Casualties unknown.",0,,1767742780
PSE66630,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,1,Quds News Network,National,"On 14 January 2025, Israeli warplanes targeted a house in Block 2 of Al Burayj Camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1753956656
PSE66638,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Quds News Network,National,"On 14 January 2025, an Israeli quadcopter drone targeted the vicinity of Khaled Bin Al Walid school in An Nusayrat (Deir El Balah, Gaza Strip) injuring people. Israeli warplanes also targeted a house in Camp 2 in the same location killing 7 people and injuring others. Israeli artillery also targeted Camp 5. Casualties unknown. Number of fatalities coded as at least 7.",7,,1753956656
PSE66656,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - West,31.4525,34.3756,1,Palestine News and Information Agency; Quds News Network,National,"On 14 January 2025, an Israeli quadcopter drone targeted an IDPs tent in An Nusayrat - West (Deir El Balah, Gaza Strip) killing two children and injuring others.",2,,1753956656
PSE66657,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Az Zawayda,31.4284,34.366,1,Palestine News and Information Agency,National,"On 14 January 2025, Israeli warplanes targeted a vehicle in Az Zawayda (Deir El Balah, Gaza Strip) killing 5 people, including 2 children, and injuring others.",5,,1767742780
PSE66658,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Fishers (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Coast of Deir al Balah,31.4323,34.3283,2,Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 14 January 2025, Israeli warships targeted a fishing boat on the Coast of Deir al Balah (Deir El Balah, Gaza Strip) killing a fisherman and injuring another person.",1,,1764045690
PSE66662,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Palestine News and Information Agency; Quds News Network,National,"On 14 January 2025, Israeli warplanes and helicopters targeted a house on Nakhil street and IDP tents in other areas in Deir al Balah (Deir El Balah, Gaza Strip) killing 7 people, including children, and injuring others. Israeli warplanes also targeted a house in Al Burka area in the same location, killing 13 people and injuring others. Total confirmed fatalities is 20.",20,,1753956656
PSE66669,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Palestine News and Information Agency; Quds News Network,National,"On 14 January 2025, Israeli warplanes targeted a group of people in Saraya intersection in Gaza (Gaza City, Gaza Strip) killing at least 2 and injuring others. Israeli warplanes also targeted a house in Jalaa street in Gaza, killing and injuring several people. Unconfirmed number of fatalities coded as 3. Israeli warplanes also launched an airstrike on Nafaq street in Gaza. Casualties unknown. Number of fatalities coded as at least 5.",5,,1759790002
PSE66683,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,1,Palestine News and Information Agency,National,"On 14 January 2025, Israeli warplanes targeted a group of people in Gaza - Ash Shati' Camp (Gaza City, Gaza Strip) killing 2 and injuring others.",2,,1759790002
PSE66706,1/14/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Twitter,New media-National,"On 14 January 2025, Israeli warplanes targeted a group of people in Gaza - Northern Remal (Gaza City, Gaza Strip) killing and injuring several people. Unconfirmed number of fatalities coded to 3.",3,,1759790002
